1742;Se Você Pensa;Lulu Santos - RCA 100 Anos De Música - Álbum 01;Lulu Santos
1743;Lá Vem O Sol (Here Comes The Sun);Lulu Santos - RCA 100 Anos De Música - Álbum 01;Lulu Santos
1744;O Último Romântico (Ao Vivo);Lulu Santos - RCA 100 Anos De Música - Álbum 02;Lulu Santos
1745;Pseudo Silk Kimono;Misplaced Childhood;Marillion
1746;Kayleigh;Misplaced Childhood;Marillion
1747;Lavender;Misplaced Childhood;Marillion
1748;Bitter Suite: Brief Encounter / Lost Weekend / Blue Angel;Misplaced Childhood;Marillion
1749;Heart Of Lothian: Wide Boy / Curtain Call;Misplaced Childhood;Marillion
1750;Waterhole (Expresso Bongo);Misplaced Childhood;Marillion
1751;Lords Of The Backstage;Misplaced Childhood;Marillion
1752;Blind Curve: Vocal Under A Bloodlight / Passing Strangers / Mylo / Perimeter Walk / Threshold;Misplaced Childhood;Marillion
1753;Childhoods End?;Misplaced Childhood;Marillion
1754;White Feather;Misplaced Childhood;Marillion
1755;Arrepio;Barulhinho Bom;Marisa Monte
1756;Magamalabares;Barulhinho Bom;Marisa Monte
1757;Chuva No Brejo;Barulhinho Bom;Marisa Monte
1758;Cérebro Eletrônico;Barulhinho Bom;Marisa Monte
1759;Tempos Modernos;Barulhinho Bom;Marisa Monte
1760;Maraçá;Barulhinho Bom;Marisa Monte
1761;Blanco;Barulhinho Bom;Marisa Monte
1762;Panis Et Circenses;Barulhinho Bom;Marisa Monte
1763;De Noite Na Cama;Barulhinho Bom;Marisa Monte
1764;Beija Eu;Barulhinho Bom;Marisa Monte
1765;Give Me Love;Barulhinho Bom;Marisa Monte
1766;Ainda Lembro;Barulhinho Bom;Marisa Monte
1767;A Menina Dança;Barulhinho Bom;Marisa Monte
1768;Dança Da Solidão;Barulhinho Bom;Marisa Monte
1769;Ao Meu Redor;Barulhinho Bom;Marisa Monte
1770;Bem Leve;Barulhinho Bom;Marisa Monte
1771;Segue O Seco;Barulhinho Bom;Marisa Monte
1772;O Xote Das Meninas;Barulhinho Bom;Marisa Monte
1773;Wherever I Lay My Hat;Seek And Shall Find: More Of The Best (1963-1981);Marvin Gaye
1774;Get My Hands On Some Lovin';Seek And Shall Find: More Of The Best (1963-1981);Marvin Gaye
1775;No Good Without You;Seek And Shall Find: More Of The Best (1963-1981);Marvin Gaye
1776;You've Been A Long Time Coming;Seek And Shall Find: More Of The Best (1963-1981);Marvin Gaye
1777;When I Had Your Love;Seek And Shall Find: More Of The Best (1963-1981);Marvin Gaye
1778;You're What's Happening (In The World Today);Seek And Shall Find: More Of The Best (1963-1981);Marvin Gaye
1779;Loving You Is Sweeter Than Ever;Seek And Shall Find: More Of The Best (1963-1981);Marvin Gaye
1780;It's A Bitter Pill To Swallow;Seek And Shall Find: More Of The Best (1963-1981);Marvin Gaye
1781;Seek And You Shall Find;Seek And Shall Find: More Of The Best (1963-1981);Marvin Gaye
1782;Gonna Keep On Tryin' Till I Win Your Love;Seek And Shall Find: More Of The Best (1963-1981);Marvin Gaye
1783;Gonna Give Her All The Love I've Got;Seek And Shall Find: More Of The Best (1963-1981);Marvin Gaye
1784;I Wish It Would Rain;Seek And Shall Find: More Of The Best (1963-1981);Marvin Gaye
1785;Abraham, Martin And John;Seek And Shall Find: More Of The Best (1963-1981);Marvin Gaye
1786;Save The Children;Seek And Shall Find: More Of The Best (1963-1981);Marvin Gaye
1787;You Sure Love To Ball;Seek And Shall Find: More Of The Best (1963-1981);Marvin Gaye
1788;Ego Tripping Out;Seek And Shall Find: More Of The Best (1963-1981);Marvin Gaye
1789;Praise;Seek And Shall Find: More Of The Best (1963-1981);Marvin Gaye
1790;Heavy Love Affair;Seek And Shall Find: More Of The Best (1963-1981);Marvin Gaye
1791;Down Under;The Best Of Men At Work;Men At Work
1792;Overkill;The Best Of Men At Work;Men At Work
1793;Be Good Johnny;The Best Of Men At Work;Men At Work
1794;Everything I Need;The Best Of Men At Work;Men At Work
1795;Down by the Sea;The Best Of Men At Work;Men At Work
1796;Who Can It Be Now?;The Best Of Men At Work;Men At Work
1797;It's a Mistake;The Best Of Men At Work;Men At Work
1798;Dr. Heckyll & Mr. Jive;The Best Of Men At Work;Men At Work
1799;Shakes and Ladders;The Best Of Men At Work;Men At Work
1800;No Sign of Yesterday;The Best Of Men At Work;Men At Work
1801;Enter Sandman;Black Album;Metallica
1802;Sad But True;Black Album;Metallica
1803;Holier Than Thou;Black Album;Metallica
1804;The Unforgiven;Black Album;Metallica
1805;Wherever I May Roam;Black Album;Metallica
1806;Don't Tread On Me;Black Album;Metallica
1807;Through The Never;Black Album;Metallica
1808;Nothing Else Matters;Black Album;Metallica
1809;Of Wolf And Man;Black Album;Metallica
1810;The God That Failed;Black Album;Metallica
1811;My Friend Of Misery;Black Album;Metallica
1812;The Struggle Within;Black Album;Metallica
1813;Helpless;Garage Inc. (Disc 2);Metallica
1814;The Small Hours;Garage Inc. (Disc 2);Metallica
1815;The Wait;Garage Inc. (Disc 2);Metallica
1816;Crash Course In Brain Surgery;Garage Inc. (Disc 2);Metallica
1817;Last Caress/Green Hell;Garage Inc. (Disc 2);Metallica
1818;Am I Evil?;Garage Inc. (Disc 2);Metallica
1819;Blitzkrieg;Garage Inc. (Disc 2);Metallica
1820;Breadfan;Garage Inc. (Disc 2);Metallica
1821;The Prince;Garage Inc. (Disc 2);Metallica
1822;Stone Cold Crazy;Garage Inc. (Disc 2);Metallica
1823;So What;Garage Inc. (Disc 2);Metallica
1824;Killing Time;Garage Inc. (Disc 2);Metallica
1825;Overkill;Garage Inc. (Disc 2);Metallica
1826;Damage Case;Garage Inc. (Disc 2);Metallica
1827;Stone Dead Forever;Garage Inc. (Disc 2);Metallica
1828;Too Late Too Late;Garage Inc. (Disc 2);Metallica
1829;Hit The Lights;Kill 'Em All;Metallica
1830;The Four Horsemen;Kill 'Em All;Metallica
1831;Motorbreath;Kill 'Em All;Metallica
1832;Jump In The Fire;Kill 'Em All;Metallica
1833;(Anesthesia) Pulling Teeth;Kill 'Em All;Metallica
1834;Whiplash;Kill 'Em All;Metallica
1835;Phantom Lord;Kill 'Em All;Metallica
1836;No Remorse;Kill 'Em All;Metallica
1837;Seek & Destroy;Kill 'Em All;Metallica
1838;Metal Militia;Kill 'Em All;Metallica
1839;Ain't My Bitch;Load;Metallica
1840;2 X 4;Load;Metallica
1841;The House Jack Built;Load;Metallica
1842;Until It Sleeps;Load;Metallica
1843;King Nothing;Load;Metallica
1844;Hero Of The Day;Load;Metallica
1845;Bleeding Me;Load;Metallica
1846;Cure;Load;Metallica
1847;Poor Twisted Me;Load;Metallica
1848;Wasted My Hate;Load;Metallica
1849;Mama Said;Load;Metallica
1850;Thorn Within;Load;Metallica
1851;Ronnie;Load;Metallica
1852;The Outlaw Torn;Load;Metallica
1853;Battery;Master Of Puppets;Metallica
1854;Master Of Puppets;Master Of Puppets;Metallica
1855;The Thing That Should Not Be;Master Of Puppets;Metallica
1856;Welcome Home (Sanitarium);Master Of Puppets;Metallica
1857;Disposable Heroes;Master Of Puppets;Metallica
1858;Leper Messiah;Master Of Puppets;Metallica
1859;Orion;Master Of Puppets;Metallica
1860;Damage Inc.;Master Of Puppets;Metallica
1861;Fuel;ReLoad;Metallica
1862;The Memory Remains;ReLoad;Metallica
1863;Devil's Dance;ReLoad;Metallica
1864;The Unforgiven II;ReLoad;Metallica
1865;Better Than You;ReLoad;Metallica
1866;Slither;ReLoad;Metallica
1867;Carpe Diem Baby;ReLoad;Metallica
1868;Bad Seed;ReLoad;Metallica
1869;Where The Wild Things Are;ReLoad;Metallica
1870;Prince Charming;ReLoad;Metallica
1871;Low Man's Lyric;ReLoad;Metallica
1872;Attitude;ReLoad;Metallica
1873;Fixxxer;ReLoad;Metallica
1874;Fight Fire With Fire;Ride The Lightning;Metallica
1875;Ride The Lightning;Ride The Lightning;Metallica
1876;For Whom The Bell Tolls;Ride The Lightning;Metallica
1877;Fade To Black;Ride The Lightning;Metallica
1878;Trapped Under Ice;Ride The Lightning;Metallica
1879;Escape;Ride The Lightning;Metallica
1880;Creeping Death;Ride The Lightning;Metallica
1881;The Call Of Ktulu;Ride The Lightning;Metallica
1882;Frantic;St. Anger;Metallica
1883;St. Anger;St. Anger;Metallica
1884;Some Kind Of Monster;St. Anger;Metallica
1885;Dirty Window;St. Anger;Metallica
1886;Invisible Kid;St. Anger;Metallica
1887;My World;St. Anger;Metallica
1888;Shoot Me Again;St. Anger;Metallica
1889;Sweet Amber;St. Anger;Metallica
1890;The Unnamed Feeling;St. Anger;Metallica
1891;Purify;St. Anger;Metallica
1892;All Within My Hands;St. Anger;Metallica
1893;Blackened;...And Justice For All;Metallica
1894;...And Justice For All;...And Justice For All;Metallica
1895;Eye Of The Beholder;...And Justice For All;Metallica
1896;One;...And Justice For All;Metallica
1897;The Shortest Straw;...And Justice For All;Metallica
1898;Harvester Of Sorrow;...And Justice For All;Metallica
1899;The Frayed Ends Of Sanity;...And Justice For All;Metallica
1900;To Live Is To Die;...And Justice For All;Metallica
1901;Dyers Eve;...And Justice For All;Metallica
1902;Springsville;Miles Ahead;Miles Davis
1903;The Maids Of Cadiz;Miles Ahead;Miles Davis
1904;The Duke;Miles Ahead;Miles Davis
1905;My Ship;Miles Ahead;Miles Davis
1906;Miles Ahead;Miles Ahead;Miles Davis
1907;Blues For Pablo;Miles Ahead;Miles Davis
1908;New Rhumba;Miles Ahead;Miles Davis
1909;The Meaning Of The Blues;Miles Ahead;Miles Davis
1910;Lament;Miles Ahead;Miles Davis
1911;I Don't Wanna Be Kissed (By Anyone But You);Miles Ahead;Miles Davis
1912;Springsville (Alternate Take);Miles Ahead;Miles Davis
1913;Blues For Pablo (Alternate Take);Miles Ahead;Miles Davis
1914;The Meaning Of The Blues/Lament (Alternate Take);Miles Ahead;Miles Davis
1915;I Don't Wanna Be Kissed (By Anyone But You) (Alternate Take);Miles Ahead;Miles Davis
1916;Coração De Estudante;Milton Nascimento Ao Vivo;Milton Nascimento
1917;A Noite Do Meu Bem;Milton Nascimento Ao Vivo;Milton Nascimento
1918;Paisagem Na Janela;Milton Nascimento Ao Vivo;Milton Nascimento
1919;Cuitelinho;Milton Nascimento Ao Vivo;Milton Nascimento
1920;Caxangá;Milton Nascimento Ao Vivo;Milton Nascimento
1921;Nos Bailes Da Vida;Milton Nascimento Ao Vivo;Milton Nascimento
1922;Menestrel Das Alagoas;Milton Nascimento Ao Vivo;Milton Nascimento
1923;Brasil;Milton Nascimento Ao Vivo;Milton Nascimento
1924;Canção Do Novo Mundo;Milton Nascimento Ao Vivo;Milton Nascimento
1925;Um Gosto De Sol;Milton Nascimento Ao Vivo;Milton Nascimento
1926;Solar;Milton Nascimento Ao Vivo;Milton Nascimento
1927;Para Lennon E McCartney;Milton Nascimento Ao Vivo;Milton Nascimento
1928;Maria, Maria;Milton Nascimento Ao Vivo;Milton Nascimento
1929;Minas;Minas;Milton Nascimento
1930;Fé Cega, Faca Amolada;Minas;Milton Nascimento
1931;Beijo Partido;Minas;Milton Nascimento
1932;Saudade Dos Aviões Da Panair (Conversando No Bar);Minas;Milton Nascimento
1933;Gran Circo;Minas;Milton Nascimento
1934;Ponta de Areia;Minas;Milton Nascimento
1935;Trastevere;Minas;Milton Nascimento
1936;Idolatrada;Minas;Milton Nascimento
1937;Leila (Venha Ser Feliz);Minas;Milton Nascimento
1938;Paula E Bebeto;Minas;Milton Nascimento
1939;Simples;Minas;Milton Nascimento
1940;Norwegian Wood;Minas;Milton Nascimento
1941;Caso Você Queira Saber;Minas;Milton Nascimento
1942;Ace Of Spades;Ace Of Spades;Motörhead
1943;Love Me Like A Reptile;Ace Of Spades;Motörhead
1944;Shoot You In The Back;Ace Of Spades;Motörhead
1945;Live To Win;Ace Of Spades;Motörhead
1946;Fast And Loose;Ace Of Spades;Motörhead
1947;(We Are) The Road Crew;Ace Of Spades;Motörhead
1948;Fire Fire;Ace Of Spades;Motörhead
1949;Jailbait;Ace Of Spades;Motörhead
1950;Dance;Ace Of Spades;Motörhead
1951;Bite The Bullet;Ace Of Spades;Motörhead
1952;The Chase Is Better Than The Catch;Ace Of Spades;Motörhead
1953;The Hammer;Ace Of Spades;Motörhead
1954;Dirty Love;Ace Of Spades;Motörhead
1955;Please Don't Touch;Ace Of Spades;Motörhead
1956;Emergency;Ace Of Spades;Motörhead
1957;Kir Royal;Demorou...;Mônica Marianno
1958;O Que Vai Em Meu Coração;Demorou...;Mônica Marianno
1959;Aos Leões;Demorou...;Mônica Marianno
1960;Dois Índios;Demorou...;Mônica Marianno
1961;Noite Negra;Demorou...;Mônica Marianno
1962;Beijo do Olhar;Demorou...;Mônica Marianno
1963;É Fogo;Demorou...;Mônica Marianno
1964;Já Foi;Demorou...;Mônica Marianno
1965;Só Se For Pelo Cabelo;Demorou...;Mônica Marianno
1966;No Clima;Demorou...;Mônica Marianno
1967;A Moça e a Chuva;Demorou...;Mônica Marianno
1968;Demorou!;Demorou...;Mônica Marianno
1969;Bitter Pill;Motley Crue Greatest Hits;Mötley Crüe
1970;Enslaved;Motley Crue Greatest Hits;Mötley Crüe
1971;Girls, Girls, Girls;Motley Crue Greatest Hits;Mötley Crüe
1972;Kickstart My Heart;Motley Crue Greatest Hits;Mötley Crüe
1973;Wild Side;Motley Crue Greatest Hits;Mötley Crüe
1974;Glitter;Motley Crue Greatest Hits;Mötley Crüe
1975;Dr. Feelgood;Motley Crue Greatest Hits;Mötley Crüe
1976;Same Ol' Situation;Motley Crue Greatest Hits;Mötley Crüe
1977;Home Sweet Home;Motley Crue Greatest Hits;Mötley Crüe
1978;Afraid;Motley Crue Greatest Hits;Mötley Crüe
1979;Don't Go Away Mad (Just Go Away);Motley Crue Greatest Hits;Mötley Crüe
1980;Without You;Motley Crue Greatest Hits;Mötley Crüe
1981;Smokin' in The Boys Room;Motley Crue Greatest Hits;Mötley Crüe
1982;Primal Scream;Motley Crue Greatest Hits;Mötley Crüe
1983;Too Fast For Love;Motley Crue Greatest Hits;Mötley Crüe
1984;Looks That Kill;Motley Crue Greatest Hits;Mötley Crüe
1985;Shout At The Devil;Motley Crue Greatest Hits;Mötley Crüe
1986;Intro;From The Muddy Banks Of The Wishkah [Live];Nirvana
1987;School;From The Muddy Banks Of The Wishkah [Live];Nirvana
1988;Drain You;From The Muddy Banks Of The Wishkah [Live];Nirvana
1989;Aneurysm;From The Muddy Banks Of The Wishkah [Live];Nirvana
1990;Smells Like Teen Spirit;From The Muddy Banks Of The Wishkah [Live];Nirvana
1991;Been A Son;From The Muddy Banks Of The Wishkah [Live];Nirvana
1992;Lithium;From The Muddy Banks Of The Wishkah [Live];Nirvana
1993;Sliver;From The Muddy Banks Of The Wishkah [Live];Nirvana
1994;Spank Thru;From The Muddy Banks Of The Wishkah [Live];Nirvana
1995;Scentless Apprentice;From The Muddy Banks Of The Wishkah [Live];Nirvana
1996;Heart-Shaped Box;From The Muddy Banks Of The Wishkah [Live];Nirvana
1997;Milk It;From The Muddy Banks Of The Wishkah [Live];Nirvana
1998;Negative Creep;From The Muddy Banks Of The Wishkah [Live];Nirvana
1999;Polly;From The Muddy Banks Of The Wishkah [Live];Nirvana
2000;Breed;From The Muddy Banks Of The Wishkah [Live];Nirvana
2001;Tourette's;From The Muddy Banks Of The Wishkah [Live];Nirvana
2002;Blew;From The Muddy Banks Of The Wishkah [Live];Nirvana
2003;Smells Like Teen Spirit;Nevermind;Nirvana
2004;In Bloom;Nevermind;Nirvana
2005;Come As You Are;Nevermind;Nirvana
2006;Breed;Nevermind;Nirvana
2007;Lithium;Nevermind;Nirvana
2008;Polly;Nevermind;Nirvana
2009;Territorial Pissings;Nevermind;Nirvana
2010;Drain You;Nevermind;Nirvana
2011;Lounge Act;Nevermind;Nirvana
2012;Stay Away;Nevermind;Nirvana
2013;On A Plain;Nevermind;Nirvana
2014;Something In The Way;Nevermind;Nirvana
2015;Time;Compositores;O Terço
2016;P.S.Apareça;Compositores;O Terço
2017;Sangue Latino;Compositores;O Terço
2018;Folhas Secas;Compositores;O Terço
2019;Poeira;Compositores;O Terço
2020;Mágica;Compositores;O Terço
2021;Quem Mata A Mulher Mata O Melhor;Compositores;O Terço
2022;Mundaréu;Compositores;O Terço
2023;O Braço Da Minha Guitarra;Compositores;O Terço
2024;Deus;Compositores;O Terço
2025;Mãe Terra;Compositores;O Terço
2026;Às Vezes;Compositores;O Terço
2027;Menino De Rua;Compositores;O Terço
2028;Prazer E Fé;Compositores;O Terço
2029;Elza;Compositores;O Terço
2030;Requebra;Olodum;Olodum
2031;Nossa Gente (Avisa Là);Olodum;Olodum
2032;Olodum - Alegria Geral;Olodum;Olodum
2033;Madagáscar Olodum;Olodum;Olodum
2034;Faraó Divindade Do Egito;Olodum;Olodum
2035;Todo Amor (Asas Da Liberdade);Olodum;Olodum
2036;Denúncia;Olodum;Olodum
2037;Olodum, A Banda Do Pelô;Olodum;Olodum
2038;Cartao Postal;Olodum;Olodum
2039;Jeito Faceiro;Olodum;Olodum
2040;Revolta Olodum;Olodum;Olodum
2041;Reggae Odoyá;Olodum;Olodum
2042;Protesto Do Olodum (Ao Vivo);Olodum;Olodum
2043;Olodum - Smile (Instrumental);Olodum;Olodum
2044;Vulcão Dub - Fui Eu;Acústico MTV;Os Paralamas Do Sucesso
2045;O Trem Da Juventude;Acústico MTV;Os Paralamas Do Sucesso
2046;Manguetown;Acústico MTV;Os Paralamas Do Sucesso
2047;Um Amor, Um Lugar;Acústico MTV;Os Paralamas Do Sucesso
2048;Bora-Bora;Acústico MTV;Os Paralamas Do Sucesso
2049;Vai Valer;Acústico MTV;Os Paralamas Do Sucesso
2050;I Feel Good (I Got You) - Sossego;Acústico MTV;Os Paralamas Do Sucesso
2051;Uns Dias;Acústico MTV;Os Paralamas Do Sucesso
2052;Sincero Breu;Acústico MTV;Os Paralamas Do Sucesso
2053;Meu Erro;Acústico MTV;Os Paralamas Do Sucesso
2054;Selvagem;Acústico MTV;Os Paralamas Do Sucesso
2055;Brasília 5:31;Acústico MTV;Os Paralamas Do Sucesso
2056;Tendo A Lua;Acústico MTV;Os Paralamas Do Sucesso
2057;Que País É Este;Acústico MTV;Os Paralamas Do Sucesso
2058;Navegar Impreciso;Acústico MTV;Os Paralamas Do Sucesso
2059;Feira Moderna;Acústico MTV;Os Paralamas Do Sucesso
2060;Tequila - Lourinha Bombril (Parate Y Mira);Acústico MTV;Os Paralamas Do Sucesso
2061;Vamo Batê Lata;Acústico MTV;Os Paralamas Do Sucesso
2062;Life During Wartime;Acústico MTV;Os Paralamas Do Sucesso
2063;Nebulosa Do Amor;Acústico MTV;Os Paralamas Do Sucesso
2064;Caleidoscópio;Acústico MTV;Os Paralamas Do Sucesso
2065;Trac Trac;Arquivo II;Os Paralamas Do Sucesso
2066;Tendo A Lua;Arquivo II;Os Paralamas Do Sucesso
2067;Mensagen De Amor (2000);Arquivo II;Os Paralamas Do Sucesso
2068;Lourinha Bombril;Arquivo II;Os Paralamas Do Sucesso
2069;La Bella Luna;Arquivo II;Os Paralamas Do Sucesso
2070;Busca Vida;Arquivo II;Os Paralamas Do Sucesso
2071;Uma Brasileira;Arquivo II;Os Paralamas Do Sucesso
2072;Luis Inacio (300 Picaretas);Arquivo II;Os Paralamas Do Sucesso
2073;Saber Amar;Arquivo II;Os Paralamas Do Sucesso
2074;Ela Disse Adeus;Arquivo II;Os Paralamas Do Sucesso
2075;O Amor Nao Sabe Esperar;Arquivo II;Os Paralamas Do Sucesso
2076;Aonde Quer Que Eu Va;Arquivo II;Os Paralamas Do Sucesso
2077;Caleidoscópio;Arquivo Os Paralamas Do Sucesso;Os Paralamas Do Sucesso
2078;Óculos;Arquivo Os Paralamas Do Sucesso;Os Paralamas Do Sucesso
2079;Cinema Mudo;Arquivo Os Paralamas Do Sucesso;Os Paralamas Do Sucesso
2080;Alagados;Arquivo Os Paralamas Do Sucesso;Os Paralamas Do Sucesso
2081;Lanterna Dos Afogados;Arquivo Os Paralamas Do Sucesso;Os Paralamas Do Sucesso
2082;Melô Do Marinheiro;Arquivo Os Paralamas Do Sucesso;Os Paralamas Do Sucesso
2083;Vital E Sua Moto;Arquivo Os Paralamas Do Sucesso;Os Paralamas Do Sucesso
2084;O Beco;Arquivo Os Paralamas Do Sucesso;Os Paralamas Do Sucesso
2085;Meu Erro;Arquivo Os Paralamas Do Sucesso;Os Paralamas Do Sucesso
2086;Perplexo;Arquivo Os Paralamas Do Sucesso;Os Paralamas Do Sucesso
2087;Me Liga;Arquivo Os Paralamas Do Sucesso;Os Paralamas Do Sucesso
2088;Quase Um Segundo;Arquivo Os Paralamas Do Sucesso;Os Paralamas Do Sucesso
2089;Selvagem;Arquivo Os Paralamas Do Sucesso;Os Paralamas Do Sucesso
2090;Romance Ideal;Arquivo Os Paralamas Do Sucesso;Os Paralamas Do Sucesso
2091;Será Que Vai Chover?;Arquivo Os Paralamas Do Sucesso;Os Paralamas Do Sucesso
2092;SKA;Arquivo Os Paralamas Do Sucesso;Os Paralamas Do Sucesso
2093;Bark at the Moon;Bark at the Moon (Remastered);Ozzy Osbourne
2094;I Don't Know;Blizzard of Ozz;Ozzy Osbourne
2095;Crazy Train;Blizzard of Ozz;Ozzy Osbourne
2096;Flying High Again;Diary of a Madman (Remastered);Ozzy Osbourne
2097;Mama, I'm Coming Home;No More Tears (Remastered);Ozzy Osbourne
2098;No More Tears;No More Tears (Remastered);Ozzy Osbourne
2099;I Don't Know;Tribute;Ozzy Osbourne
2100;Crazy Train;Tribute;Ozzy Osbourne
2101;Believer;Tribute;Ozzy Osbourne
2102;Mr. Crowley;Tribute;Ozzy Osbourne
2103;Flying High Again;Tribute;Ozzy Osbourne
2104;Relvelation (Mother Earth);Tribute;Ozzy Osbourne
2105;Steal Away (The Night);Tribute;Ozzy Osbourne
2106;Suicide Solution (With Guitar Solo);Tribute;Ozzy Osbourne
2107;Iron Man;Tribute;Ozzy Osbourne
2108;Children Of The Grave;Tribute;Ozzy Osbourne
2109;Paranoid;Tribute;Ozzy Osbourne
2110;Goodbye To Romance;Tribute;Ozzy Osbourne
2111;No Bone Movies;Tribute;Ozzy Osbourne
2112;Dee;Tribute;Ozzy Osbourne
2113;Shining In The Light;Walking Into Clarksdale;Page & Plant
2114;When The World Was Young;Walking Into Clarksdale;Page & Plant
2115;Upon A Golden Horse;Walking Into Clarksdale;Page & Plant
2116;Blue Train;Walking Into Clarksdale;Page & Plant
2117;Please Read The Letter;Walking Into Clarksdale;Page & Plant
2118;Most High;Walking Into Clarksdale;Page & Plant
2119;Heart In Your Hand;Walking Into Clarksdale;Page & Plant
2120;Walking Into Clarksdale;Walking Into Clarksdale;Page & Plant
2121;Burning Up;Walking Into Clarksdale;Page & Plant
2122;When I Was A Child;Walking Into Clarksdale;Page & Plant
2123;House Of Love;Walking Into Clarksdale;Page & Plant
2124;Sons Of Freedom;Walking Into Clarksdale;Page & Plant
2125;United Colours;Original Soundtracks 1;Passengers
2126;Slug;Original Soundtracks 1;Passengers
2127;Your Blue Room;Original Soundtracks 1;Passengers
2128;Always Forever Now;Original Soundtracks 1;Passengers
2129;A Different Kind Of Blue;Original Soundtracks 1;Passengers
2130;Beach Sequence;Original Soundtracks 1;Passengers
2131;Miss Sarajevo;Original Soundtracks 1;Passengers
2132;Ito Okashi;Original Soundtracks 1;Passengers
2133;One Minute Warning;Original Soundtracks 1;Passengers
2134;Corpse (These Chains Are Way Too Long);Original Soundtracks 1;Passengers
2135;Elvis Ate America;Original Soundtracks 1;Passengers
2136;Plot 180;Original Soundtracks 1;Passengers
2137;Theme From The Swan;Original Soundtracks 1;Passengers
2138;Theme From Let's Go Native;Original Soundtracks 1;Passengers
2139;Wrathchild;The Beast Live;Paul D'Ianno
2140;Killers;The Beast Live;Paul D'Ianno
2141;Prowler;The Beast Live;Paul D'Ianno
2142;Murders In The Rue Morgue;The Beast Live;Paul D'Ianno
2143;Women In Uniform;The Beast Live;Paul D'Ianno
2144;Remember Tomorrow;The Beast Live;Paul D'Ianno
2145;Sanctuary;The Beast Live;Paul D'Ianno
2146;Running Free;The Beast Live;Paul D'Ianno
2147;Phantom Of The Opera;The Beast Live;Paul D'Ianno
2148;Iron Maiden;The Beast Live;Paul D'Ianno
2149;Corduroy;Live On Two Legs [Live];Pearl Jam
2150;Given To Fly;Live On Two Legs [Live];Pearl Jam
2151;Hail, Hail;Live On Two Legs [Live];Pearl Jam
2152;Daughter;Live On Two Legs [Live];Pearl Jam
2153;Elderly Woman Behind The Counter In A Small Town;Live On Two Legs [Live];Pearl Jam
2154;Untitled;Live On Two Legs [Live];Pearl Jam
2155;MFC;Live On Two Legs [Live];Pearl Jam
2156;Go;Live On Two Legs [Live];Pearl Jam
2157;Red Mosquito;Live On Two Legs [Live];Pearl Jam
2158;Even Flow;Live On Two Legs [Live];Pearl Jam
2159;Off He Goes;Live On Two Legs [Live];Pearl Jam
2160;Nothingman;Live On Two Legs [Live];Pearl Jam
2161;Do The Evolution;Live On Two Legs [Live];Pearl Jam
2162;Better Man;Live On Two Legs [Live];Pearl Jam
2163;Black;Live On Two Legs [Live];Pearl Jam
2164;F*Ckin' Up;Live On Two Legs [Live];Pearl Jam
2165;Life Wasted;Pearl Jam;Pearl Jam
2166;World Wide Suicide;Pearl Jam;Pearl Jam
2167;Comatose;Pearl Jam;Pearl Jam
2168;Severed Hand;Pearl Jam;Pearl Jam
2169;Marker In The Sand;Pearl Jam;Pearl Jam
2170;Parachutes;Pearl Jam;Pearl Jam
2171;Unemployable;Pearl Jam;Pearl Jam
2172;Big Wave;Pearl Jam;Pearl Jam
2173;Gone;Pearl Jam;Pearl Jam
2174;Wasted Reprise;Pearl Jam;Pearl Jam
2175;Army Reserve;Pearl Jam;Pearl Jam
2176;Come Back;Pearl Jam;Pearl Jam
2177;Inside Job;Pearl Jam;Pearl Jam
2178;Can't Keep;Riot Act;Pearl Jam
2179;Save You;Riot Act;Pearl Jam
2180;Love Boat Captain;Riot Act;Pearl Jam
2181;Cropduster;Riot Act;Pearl Jam
2182;Ghost;Riot Act;Pearl Jam
2183;I Am Mine;Riot Act;Pearl Jam
2184;Thumbing My Way;Riot Act;Pearl Jam
2185;You Are;Riot Act;Pearl Jam
2186;Get Right;Riot Act;Pearl Jam
2187;Green Disease;Riot Act;Pearl Jam
2188;Help Help;Riot Act;Pearl Jam
2189;Bushleager;Riot Act;Pearl Jam
2190;1/2 Full;Riot Act;Pearl Jam
2191;Arc;Riot Act;Pearl Jam
2192;All or None;Riot Act;Pearl Jam
2193;Once;Ten;Pearl Jam
2194;Evenflow;Ten;Pearl Jam
2195;Alive;Ten;Pearl Jam
2196;Why Go;Ten;Pearl Jam
2197;Black;Ten;Pearl Jam
2198;Jeremy;Ten;Pearl Jam
2199;Oceans;Ten;Pearl Jam
2200;Porch;Ten;Pearl Jam
2201;Garden;Ten;Pearl Jam
2202;Deep;Ten;Pearl Jam
2203;Release;Ten;Pearl Jam
2204;Go;Vs.;Pearl Jam
2205;Animal;Vs.;Pearl Jam
2206;Daughter;Vs.;Pearl Jam
2207;Glorified G;Vs.;Pearl Jam
2208;Dissident;Vs.;Pearl Jam
2209;W.M.A.;Vs.;Pearl Jam
2210;Blood;Vs.;Pearl Jam
2211;Rearviewmirror;Vs.;Pearl Jam
2212;Rats;Vs.;Pearl Jam
2213;Elderly Woman Behind The Counter In A Small Town;Vs.;Pearl Jam
2214;Leash;Vs.;Pearl Jam
2215;Indifference;Vs.;Pearl Jam
2216;Johnny B. Goode;Greatest Hits;Lenny Kravitz
2217;Don't Look Back;Greatest Hits;Lenny Kravitz
2218;Jah Seh No;Greatest Hits;Lenny Kravitz
2219;I'm The Toughest;Greatest Hits;Lenny Kravitz
